date,sigma_ivx,ivx,sigma_gvix,gvix,sigma_bsm,sigma00
2015/4/20,0.505237682,44.07262843,0.50506285,44.39636498,0.108822501,0.0927583
2015/4/21,0.454513144,43.11671273,0.524719924,44.18110518,0.207072052,0.0927583
2015/4/22,0.401297464,40.12974642,0.41351574,41.35157396,0.242408357,0.0927583
2015/4/23,0.410597123,41.05971228,0.416060624,41.60606237,0.245112092,0.0927583
2015/4/24,0.418929947,41.8929947,0.425698535,42.56985353,0.242721573,0.0927583
2015/4/27,0.408505934,40.61363227,0.419327217,41.70714482,0.23867031,0.0927583
2015/4/28,0.434927942,42.93965078,0.439517629,43.42523778,0.243639841,0.0927583
2015/4/29,0.432540638,42.493395,0.436461637,42.92076839,0.244543739,0.0927583
2015/4/30,0.43513727,42.7492183,0.438413929,43.14143614,0.245139318,0.0927583
2015/5/4,0.436739489,42.36732544,0.439346176,42.76763473,0.244786454,0.0927583
2015/5/5,0.432433476,42.13432344,0.433183502,42.35399639,0.123384441,0.0927583
2015/5/6,0.42460746,42.05733554,0.425533674,42.34240057,0.154882901,0.0927583
2015/5/7,0.448047619,43.28518827,0.454516373,43.90040104,0.283257209,0.0927583
2015/5/8,0.42830643,42.78420663,0.434225415,43.38123138,0.245443809,0.0927583
2015/5/11,0.420023363,42.32450903,0.418563369,42.51734914,0.106628184,0.0927583
2015/5/12,0.423602391,42.51546853,0.424817589,42.78497653,0.077382766,0.0927583
2015/5/13,0.408177149,42.18215219,0.409948386,42.53854946,0.163780389,0.0927583
2015/5/14,0.396101315,41.65089145,0.400170132,42.13245265,0.150036495,0.0927583
2015/5/15,0.364864995,39.05650879,0.363887577,39.16001952,0.193685366,0.0927583
2015/5/18,0.354494519,37.19171032,0.352904181,37.1095817,0.200221227,0.0927583
2015/5/19,0.402880867,37.4369666,0.410244875,37.77896107,0.231275164,0.0927583
2015/5/20,0.386010589,39.3882264,0.388553761,39.60301777,0.22914935,0.0927583
2015/5/21,0.410220307,39.36632514,0.410375438,39.41968633,0.147126278,0.0927583
2015/5/22,0.422673475,39.740657,0.423199023,40.01129397,0.285381833,0.0927583
2015/5/25,0.504358642,40.88384157,0.505128554,41.36539118,0.325312482,0.0927583
2015/5/26,0.520925837,41.97403799,0.5376009,42.59349209,0.30901795,0.0927583
2015/5/27,0.435048896,42.66054258,0.440724923,43.24819536,0.395794869,0.0927583
2015/5/28,0.444837791,44.13110918,0.446332388,44.30758034,0.431288192,0.0927583
2015/5/29,0.455314695,43.28044901,0.459066854,43.47078761,0.399978736,0.0927583
2015/6/1,0.459519216,42.96824341,0.459718644,43.00663749,0.451745152,0.0927583
2015/6/2,0.466135748,43.97438436,0.468556348,44.23022035,0.468435563,0.0927583
2015/6/3,0.483858625,44.30371004,0.485348759,44.41933403,0.474360853,0.09310215
2015/6/4,0.464158442,42.98961307,0.471899704,43.74491912,0.405008247,0.093775723
2015/6/5,0.469695957,43.26983179,0.477130463,43.94875195,0.389334924,0.095055029
2015/6/8,0.42826739,39.9541738,0.435710198,40.99856673,0.114605997,0.107635747
2015/6/9,0.485785016,44.97965109,0.491695079,45.80396997,0.437052134,0.112529991
2015/6/10,0.483262087,46.00205524,0.484664929,46.95645505,0.422244561,0.115592233
2015/6/11,0.495467473,48.02750782,0.496330306,48.70161212,0.408112095,0.117796244
2015/6/12,0.473960976,48.50400797,0.474778141,49.27767973,0.33455999,0.120639655
2015/6/15,0.470494597,46.54758514,0.469210407,47.23014967,0.402524112,0.120698927
2015/6/16,0.45715935,44.99468398,0.469382748,45.06321362,0.453099197,0.119939376
2015/6/17,0.483739282,44.95963696,0.48690445,44.83134298,0.444823211,0.118706636
2015/6/18,0.344037707,47.49393801,0.369422912,47.48554903,0.506284375,0.118822789
2015/6/19,0.358982983,52.1013155,0.358666962,51.49000412,0.129349482,0.129349482
2015/6/23,0.600100458,51.52135291,0.616865019,50.92453799,0.133758699,0.133758699
2015/6/24,0.506952248,49.86609833,0.504502649,49.71825972,0.13633645,0.13633645
2015/6/25,0.481403144,47.70462207,0.476143138,47.27992199,0.502252305,0.142791951
2015/6/26,0.567888316,54.75772009,0.554359694,53.59677636,0.33008934,0.166212037
2015/6/29,0.761898874,66.94372557,0.758502401,66.16209938,0.416530307,0.18685479
2015/6/30,0.664217943,61.64517132,0.658843539,61.45375299,0.705989698,0.190888801
2015/7/1,0.627352683,59.77018395,0.618858746,59.32832811,0.700135487,0.204271571
2015/7/2,0.668110174,62.38537093,0.656168575,61.59808485,0.758187356,0.219013895
2015/7/3,0.682366653,62.67061026,0.670060222,61.6283803,0.387114484,0.239183813
2015/7/6,0.694103179,64.183468,0.688020304,63.57589981,0.746992513,0.246317105
2015/7/7,0.613412898,58.02096026,0.613070487,57.92917012,0.594632197,0.247586186
2015/7/8,0.748713753,62.52458177,0.740884996,62.06102587,0.721809419,0.255606837
2015/7/9,0.704785658,58.59500011,0.702814107,58.80190699,0.741725992,0.254612821
2015/7/10,0.679711591,56.64232722,0.683863276,57.14690801,0.61088741,0.255094666
2015/7/13,0.655191954,56.21532188,0.657383757,56.3768975,0.564873255,0.256254814
2015/7/14,0.544603014,52.08902485,0.54258874,51.98340081,0.654358571,0.257162592
2015/7/15,0.490923454,48.5849405,0.487572634,48.53745887,0.753164134,0.257259208
2015/7/16,0.432166515,43.89020247,0.43273808,43.9558035,0.356883618,0.257252155
2015/7/17,0.418104381,41.8882816,0.417824714,42.059412,0.31926172,0.252269196
2015/7/20,0.514056646,42.79763707,0.512802193,43.42983847,0.246945852,0.246945852
2015/7/21,0.498940438,41.94087747,0.528790646,42.287285,0.229616081,0.229616081
2015/7/22,0.327457574,32.7457574,0.325089981,32.50899812,0.214640196,0.214640196
2015/7/23,0.287469335,28.74693354,0.292242792,29.22427915,-0.057510754,0.198687371
2015/7/24,0.328148168,32.81481681,0.329984314,32.99843138,0.029292205,0.182072264
2015/7/27,0.412121154,40.89742341,0.412105484,40.86870944,0.229829222,0.171004806
2015/7/28,0.390726055,39.44682461,0.385766492,38.94530805,0.27140575,0.164760209
2015/7/29,0.442285281,43.93550156,0.443513096,43.9755894,0.247686365,0.157538479
2015/7/30,0.379897799,38.91716685,0.370671661,38.02776085,0.251738818,0.14831047
2015/7/31,0.422985361,41.93760613,0.421079774,41.68972849,0.284620996,0.147037395
2015/8/3,0.443409348,42.95533308,0.438178886,42.53815699,0.279550326,0.151639758
2015/8/4,0.40430072,40.63033141,0.404947284,40.68108515,0.236991327,0.14705603
2015/8/5,0.399468072,40.41703965,0.399283595,40.19065137,0.244576478,0.13969412
2015/8/6,0.410999579,41.44453045,0.413264242,41.38384189,0.239044862,0.138044008
2015/8/7,0.40534719,40.94752284,0.403337832,40.53742243,0.245349604,0.141397821
2015/8/10,0.396475136,41.17033887,0.398130271,41.34830221,0.094753337,0.14169688
2015/8/11,0.395364028,40.63220863,0.396893136,40.64513028,0.13046719,0.137853929
2015/8/12,0.387847788,39.93102314,0.388137622,39.74533435,0.22904188,0.138170809
2015/8/13,0.389749579,40.22073197,0.394549134,40.4255965,0.211906624,0.138687344
2015/8/14,0.378293988,40.43090399,0.384778163,40.79332651,0.124844961,0.138757276
2015/8/17,0.391821004,40.10523241,0.391541103,40.36540496,0.311060374,0.138710664
2015/8/18,0.403160848,37.90253723,0.405126502,37.90725568,0.121264228,0.141929252
2015/8/19,0.377894857,37.77371265,0.379726208,37.28236957,0.111582708,0.146570139
2015/8/20,0.329310983,35.54319379,0.330628149,35.42205386,0.201438018,0.150428293
2015/8/21,0.389897348,34.61041681,0.393312569,34.42555666,0.211925572,0.151559499
2015/8/24,3.635304087,104.6025215,0.211768669,21.17686689,0.475507359,0.1721768
2015/8/25,7.673365458,132.2763295,0.425028656,42.50286561,0.672421592,0.207365201
2015/8/26,0.608251798,59.31694158,0.586018831,57.07966237,0.511165998,0.228892408
2015/8/27,0.618440673,59.99831205,0.60873834,59.08418791,0.295021053,0.235276235
2015/8/28,0.628811024,60.52924093,0.62492848,60.24360682,0.32585155,0.234027368
2015/8/31,0.680605016,63.41212689,0.679119163,63.08142096,0.260883781,0.23057613
2015/9/1,0.709125868,64.74684459,0.711773793,64.44136979,0.21066227,0.22531535
2015/9/2,0.630153103,56.21659003,0.646594688,57.43383246,0.173484772,0.219863022
2015/9/7,0.68859157,58.59440058,0.688980091,58.68809756,0.388784098,0.212561772
2015/9/8,0.53221,47.7514933,0.535855482,48.40413345,0.346651358,0.204640321
2015/9/9,0.536365904,45.6889301,0.540880542,46.44787185,0.326794425,0.20516391
2015/9/10,0.467791451,41.73248751,0.471328085,42.45464053,0.285543447,0.205538922
2015/9/11,0.450598838,41.36031246,0.453504804,42.01769616,0.294187871,0.204346474
2015/9/14,0.497048719,36.63158436,0.502898415,37.33814054,-0.193866507,0.203803334
2015/9/15,0.542525521,45.1618524,0.547304716,46.05102029,0.214597432,0.204272806
2015/9/16,0.446823329,41.1088355,0.45129696,42.40205575,0.29296519,0.202474815
2015/9/17,0.468314473,41.53471141,0.471655152,42.35730916,0.34116769,0.198737903
2015/9/18,0.424499277,41.09361333,0.42680222,41.76408681,0.325354942,0.196197558
2015/9/21,0.48074101,40.7093938,0.487334623,41.36697485,0.457362432,0.193638542
2015/9/22,0.393694934,37.46235144,0.40739981,38.27700885,0.096835714,0.189134997
2015/9/23,0.391731033,39.17310331,0.398585156,39.85851558,0.158500587,0.17826353
2015/9/24,0.380128653,38.01286527,0.385854893,38.58548929,0.150607135,0.167216715
2015/9/25,0.347356237,34.73562366,0.355341833,35.53418327,0.141047463,0.156362638
2015/9/28,0.325065252,32.29003123,0.330916829,32.80717997,0.13875378,0.142412825
2015/9/29,0.327021891,33.24317371,0.332462756,33.68020476,0.161996677,0.126255484
2015/9/30,0.321769353,31.69354725,0.325418994,31.98804631,0.150316414,0.10844523
2015/10/8,0.329792762,31.78084874,0.334579428,32.08464353,0.151800649,0.100175272
2015/10/9,0.356807904,30.78548714,0.361022253,31.26479845,0.128715112,0.089311286
2015/10/12,0.341465311,37.8791666,0.347075428,37.80206925,0.070809451,0.084976948
2015/10/13,0.380415995,31.88882013,0.386642382,32.40461156,0.091891413,0.085186044
2015/10/14,0.345086385,30.80209066,0.347525996,30.96798333,0.112488784,0.083074409
2015/10/15,0.317865145,26.49747159,0.319543876,26.62555388,0.05211742,0.065097531
2015/10/16,0.211228619,29.60508532,0.212508517,30.19962518,0.028529781,0.050098076
2015/10/19,0.240945231,31.26406301,0.24255443,31.97184794,0.038505194,0.050758624
2015/10/20,0.331762719,28.36306348,0.335045418,28.73101831,0.243659109,0.05501306
2015/10/21,0.252794573,35.39371284,0.254581132,35.45498911,0.044404351,0.057926519
2015/10/22,0.23321188,33.18643935,0.246110543,33.82206872,-0.229275309,0.061290565
2015/10/23,0.32979148,28.84582472,0.330176062,29.26340152,0.245142503,0.065280474
2015/10/26,0.412997987,29.88661198,0.413007743,30.31960845,-0.082209217,0.066471323
2015/10/27,0.493822833,28.59922926,0.499111993,28.96492085,-0.184402891,0.068393629
2015/10/28,0.291798341,29.6885203,0.295235292,29.95367289,0.245076087,0.069063356
2015/10/29,0.281483299,29.03158537,0.284312762,29.21173591,0.244830728,0.069589973
2015/10/30,0.256140735,27.40066926,0.258170494,27.45896408,0.244826083,0.069554213
2015/11/2,0.314276721,31.28147606,0.31719648,31.59748094,0.243050765,0.06949271
2015/11/3,0.318677861,32.05263965,0.323874981,32.49976666,0.238887342,0.067466816
2015/11/4,0.270604275,29.51390649,0.274432363,29.91346925,0.049910958,0.071193512
2015/11/5,0.281148214,32.12034228,0.285314734,32.42682256,0.161253136,0.077276307
2015/11/6,0.250881156,31.81049908,0.25470558,32.05695365,0.192435219,0.086273216
2015/11/9,0.390133257,40.92058836,0.397032159,41.11608289,0.292655958,0.096424046
2015/11/10,0.417277448,42.3129662,0.420440007,42.53948729,0.290349436,0.104323662
2015/11/11,0.366412205,39.7900062,0.36740127,39.77747479,0.201611151,0.107886174
2015/11/12,0.360184922,39.46398649,0.361734108,38.99246057,0.161405082,0.108806377
2015/11/13,0.330284951,38.11613446,0.330323123,38.03641942,0.197419214,0.107057622
2015/11/16,0.373702947,39.13892613,0.373597007,39.07276744,0.252142266,0.104803242
2015/11/17,0.368895358,38.71604222,0.368443021,38.87430383,0.228463046,0.098429559
2015/11/18,0.359250799,35.54988498,0.361628406,35.87615354,0.223811474,0.09163117
2015/11/19,0.300544055,35.91290416,0.308717896,36.33730111,0.192442776,0.088169644
2015/11/20,0.317200551,32.8375117,0.318662762,32.92921076,0.198939162,0.084862194
2015/11/23,0.403191898,32.19616453,0.40325979,32.52023948,0.105767866,0.084033115
2015/11/24,0.479272794,31.5242567,0.486129071,31.76831762,-0.714303115,0.08228962
2015/11/25,0.286205836,29.04956728,0.284493277,28.83970725,-0.088287027,0.079192447
2015/11/26,0.276861638,27.24378769,0.275339875,27.13637222,0.245294642,0.077737615
2015/11/27,0.365392842,36.46847071,0.366496235,36.82768733,0.166693167,0.077881143
2015/11/30,0.370200136,33.34910652,0.373677274,33.59300342,0.165522604,0.077575503
2015/12/1,0.370105916,32.89045547,0.37216287,33.02769584,0.160619198,0.077629862
2015/12/2,0.367281921,32.77217133,0.36867828,33.04541096,0.234896719,0.076837371
2015/12/3,0.327312184,31.29085875,0.328578463,31.54493811,-0.22691355,0.076180073
2015/12/4,0.347357735,32.58978913,0.347499913,32.68362595,0.110650774,0.075374079
2015/12/7,0.326934023,29.93378737,0.327381116,30.10857548,0.128455876,0.07459476
2015/12/8,0.316078454,31.09206579,0.318920353,31.43223812,0.148542009,0.074124538
2015/12/9,0.305345757,30.86562215,0.308899301,31.20025278,0.147502883,0.071931161
2015/12/10,0.339980218,30.43015326,0.340413265,30.15757079,0.162905543,0.070149954
2015/12/11,0.336662004,29.89628967,0.337159865,29.93861355,0.194419211,0.068617346
2015/12/14,0.359903683,31.63561473,0.361191158,31.83498813,0.139587681,0.063700448
2015/12/15,0.32773034,31.29128162,0.331252648,31.50274486,0.169758516,0.057602881
2015/12/16,0.257826726,31.17197995,0.266642298,31.43225302,0.109785719,0.057996274
2015/12/17,0.330623593,25.9398834,0.330577834,25.80504367,0.144601209,0.058052057
2015/12/18,0.263437245,28.50070558,0.268179897,28.84954686,0.137402716,0.056316276
2015/12/21,0.397410058,22.66360933,0.400140615,22.79551081,0.054379213,0.054379213
2015/12/22,0.372249604,25.40110823,0.387219362,25.39703506,0.052676076,0.052676076
2015/12/23,0.27029976,27.02997598,0.27443536,27.44353597,0.052407379,0.052407379
2015/12/24,0.297764809,29.77648088,0.301359145,30.13591453,0.243242897,0.052692602
2015/12/25,0.291699245,29.16992448,0.294179088,29.41790881,0.244177484,0.053901826
2015/12/28,0.253250277,26.50951243,0.255767573,26.81675319,0.063981857,0.053666585
2015/12/29,0.299210643,29.54162202,0.300735077,29.68795907,0.047331781,0.053419281
2015/12/30,0.302993598,29.67580893,0.305512272,29.90423319,0.055665555,0.053311932
2015/12/31,0.25165626,25.78092387,0.253796262,25.98734742,0.06423604,0.052396323
2016/1/4,0.336805807,33.7634065,0.337130907,33.93911841,0.213765371,0.057567042
2016/1/5,0.341135004,32.11033437,0.339941297,31.95207481,0.220926209,0.061398463
2016/1/6,0.30721925,30.90050662,0.30995857,30.99402988,0.163527795,0.063014138
2016/1/7,0.37190138,35.14000721,0.373081066,35.11204655,0.292285155,0.074312179
2016/1/8,0.390679627,37.32304427,0.392984112,37.46882988,0.198368891,0.079949014
2016/1/11,0.372403324,35.35288737,0.368547039,35.36074752,0.154482841,0.092296349
2016/1/12,0.411186153,38.92378949,0.415533172,39.31673797,0.2809475,0.102447205
2016/1/13,0.410312186,36.16983971,0.410537808,36.02438963,0.296526614,0.112788893
2016/1/14,0.405183489,38.66023399,0.409506973,39.05356136,0.279737627,0.118886423
2016/1/15,0.3971904,34.97087623,0.397260654,34.73331122,0.364002947,0.1277594
2016/1/18,0.414400203,38.39710373,0.418415139,38.4480851,0.369525291,0.136358284
2016/1/19,0.406180793,37.45307125,0.413818681,37.88993138,0.334268986,0.140541547
2016/1/20,0.390849531,37.66176827,0.394141355,37.96480554,0.373006633,0.146305856
2016/1/21,0.384217707,37.71815361,0.387617166,38.01323959,0.449256855,0.153773161
2016/1/22,0.354800575,35.74281551,0.362019466,35.96336222,0.236580855,0.159132667
2016/1/25,0.399778482,36.59246289,0.405983563,36.76067177,0.163984931,0.163984931
2016/1/26,0.536715786,35.95862615,0.547874811,35.78705799,0.378808599,0.172162383
2016/1/27,0.380604793,37.96181166,0.377444957,37.62855205,0.444776888,0.179620852
2016/1/28,0.370997032,36.8540608,0.367031457,36.41104517,0.443491405,0.188258104
2016/1/29,0.368324605,36.96736351,0.372954598,37.2323336,0.407828709,0.191476612
2016/2/1,0.345388954,35.11081168,0.345785744,34.97010238,0.417882514,0.194265682
2016/2/2,0.336308163,34.41305192,0.341284493,34.63499937,0.377854306,0.190581593
2016/2/3,0.320165497,33.60841064,0.319625396,33.37460914,0.38783368,0.186514071
2016/2/4,0.338490635,33.84897151,0.343694376,34.07554881,0.358066858,0.179038945
2016/2/5,0.348306989,34.62956081,0.350010854,34.54660178,0.37271973,0.171233393
2016/2/15,0.386875875,36.18319681,0.386910674,35.95834026,0.436321155,0.161243601
2016/2/16,0.378251796,36.07335195,0.379558839,36.07908666,0.405554572,0.152713408
2016/2/17,0.353028675,33.65535791,0.356643819,33.78572804,0.411101521,0.14046018
2016/2/18,0.361588035,32.25926084,0.364934089,32.40411334,0.126236418,0.126236418
2016/2/19,0.329570529,30.96398653,0.330618156,31.03247923,0.109387853,0.109387853
2016/2/22,0.419653826,29.06674644,0.420551909,29.28540498,0.101630212,0.101630212
2016/2/23,0.41864448,32.68607948,0.466922565,33.03411733,0.217583586,0.091966517
2016/2/24,0.311325074,30.96945536,0.314021184,31.21379997,0.236793907,0.076629764
2016/2/25,0.320239258,31.13910322,0.322062074,31.32753481,0.183902892,0.074203696
2016/2/26,0.316883942,30.87980686,0.317828136,30.95424946,0.039299317,0.066273805
2016/2/29,0.323985796,30.70515177,0.326851926,30.93111702,0.215283217,0.065046235
2016/3/1,0.293747906,29.35859836,0.298367544,29.81351683,0.225724245,0.06171813
2016/3/2,0.340426012,30.82886999,0.343605831,31.21874353,0.300439047,0.059149722
2016/3/3,0.347038852,31.14441343,0.35030792,31.38030794,0.294175488,0.055134694
2016/3/4,0.318427169,35.18002039,0.324627813,35.07467549,0.057979624,0.057979624
2016/3/7,0.356469317,32.7331917,0.358951257,33.14838508,0.059961913,0.059961913
2016/3/8,0.346254501,32.39309041,0.349746036,32.86682066,0.058968139,0.058968139
2016/3/9,0.356555879,31.51274854,0.359268419,31.78968245,0.059811043,0.059811043
2016/3/10,0.352624876,32.96142221,0.35345381,33.22624002,0.060199057,0.060199057
2016/3/11,0.36168706,33.34446789,0.365672717,33.73786622,0.06016614,0.06016614
2016/3/14,0.348457295,32.62274057,0.353905224,33.23810264,0.060551261,0.060551261
2016/3/15,0.332651787,32.08658791,0.334858454,32.28006776,0.061834559,0.061834559
2016/3/16,0.379696865,32.93076759,0.379456565,33.72001524,0.064645986,0.064645986
2016/3/17,0.220467761,31.14822521,0.239964967,31.83022262,0.06463248,0.06463248
2016/3/18,0.344712567,30.65093441,0.34914623,31.03074824,0.06701103,0.06701103
2016/3/21,0.444514921,30.6558339,0.450248012,31.22004405,0.070777424,0.070777424
2016/3/22,0.426523881,32.71681517,0.469386743,32.95436739,0.073348828,0.073348828
2016/3/23,0.33345003,33.34500302,0.339170574,33.91705744,0.074450817,0.074450817
2016/3/24,0.323770998,32.37709979,0.325748541,32.57485411,0.046555656,0.07456328
2016/3/25,0.296700685,29.67006847,0.297493759,29.7493759,0.042116753,0.074016937
2016/3/28,0.312870519,31.18699422,0.314118391,31.31221764,0.067993738,0.071243189
2016/3/29,0.302322662,30.04139406,0.302002838,30.00791162,0.088236108,0.070185927
2016/3/30,0.298066261,29.53165562,0.299270346,29.66741101,-0.696687327,0.07074059
2016/3/31,0.304485358,29.96605247,0.305477348,30.08830887,-0.154255859,0.070810058
2016/4/1,0.316720399,30.52585149,0.318562321,30.74010439,0.236041729,0.070648564
2016/4/5,0.326989226,30.14418024,0.332896107,30.67772665,0.239663426,0.071950622
2016/4/6,0.308313196,29.81168727,0.310386212,29.98027732,-0.452395857,0.072014215
2016/4/7,0.296030775,27.7596432,0.297801998,27.9365467,0.062575112,0.071464652
2016/4/8,0.309037457,28.79527559,0.314363788,29.14010507,0.238356959,0.064278748
2016/4/11,0.289162183,25.72534427,0.289943555,25.79741712,0.244468804,0.057744075
2016/4/12,0.280439016,25.86517179,0.281244898,25.95545882,0.244088185,0.047157647
2016/4/13,0.216066298,22.26637119,0.215547383,22.50500563,-0.082125603,0.038382362
2016/4/14,0.23893222,22.27189756,0.243636801,22.557298,0.025911403,0.03623144
2016/4/15,0.232514334,23.29848494,0.2378197,23.28282311,0.031247046,0.033923325
